,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
18,12.0,11.72109375,11.384313725490196,10.758679487179487,11.51123595505618,11.001872460695989,11.8,11.314695550351288,11.264534353927464,11.652006172839506,11.904166666666667,11.411310540052593,11.857861635220125,11.931818181818182,11.581818181818182,11.25925925925926,11.23477011494253,11.702090592334494,11.75,12.0,11.409304511278195,11.264705882352942,11.714285714285715,11.69281045751634,11.69047619047619,11.898989898989898,11.32967032967033,11.433617947430102,11.59375,11.046497584541063,12.0,10.99017893870835,12.0,11.242995169082127,11.683310688405797
19,12.0,11.55,10.524390243902438,11.027272727272727,10.376894509685838,9.022045855379188,11.304948646125117,12.0,11.354838709677418,11.833333333333332,10.927631578947368,10.75,12.0,11.571428571428571,11.230769230769232,11.166666666666666,11.858870967741936,9.862745098039214,10.6875,11.48989898989899,12.0,12.0,11.93103448275862,11.976470588235294,10.935185185185185,12.0,11.23396337545513,9.922327672327672,12.0,10.951754385964913,9.0,11.395726871074205,11.411764705882353,11.575757575757576,9.626721938775509
20,8.504854368932039,9.718137254901961,11.782222222222222,10.023514696685428,10.35472486315183,10.082251082251082,10.955508474576272,10.743571249533224,10.61021505376344,11.536111111111111,11.047468354430379,10.942857142857143,11.933333333333334,9.52478354978355,11.236386525352042,9.391538101916785,10.894708994708994,10.97,11.741666666666667,10.986243224562553,10.148966165413533,10.321969696969697,10.884615384615383,11.17741935483871,11.275428481614048,11.444444444444445,9.852869352869353,10.599415204678364,10.555555555555555,10.545454545454545,12.0,11.933333333333332,10.681818181818182,10.25,11.237021124239169
21,12.0,10.360606060606061,8.967391304347826,8.459722222222222,10.087860310421286,5.84324236517219,11.041528239202657,6.187012987012987,9.642497780408405,9.2,7.387253458934354,9.731060606060606,11.25,10.784403669724771,11.470338983050848,7.2976190476190474,11.110169491525424,7.226517273576097,6.339285714285714,10.226475279106857,10.616071428571429,8.653846153846153,10.554376657824934,11.597025016903311,12.0,12.0,10.14285291564744,8.90452602952603,10.8,8.666666666666666,12.0,9.937913050564315,11.41048034934498,10.531531531531533,9.544575326942072
22,12.0,10.585837515073715,11.666666666666666,11.330555555555556,11.061578171091446,11.729729729729732,11.882352941176471,9.866883116883116,10.999232736572889,11.725806451612904,10.805555555555555,10.15909090909091,11.0,9.198275862068964,11.479674796747966,11.638440860215054,10.04003267973856,11.798387096774194,10.817319098457888,10.476793248945148,10.761904761904761,8.942857142857143,9.5,11.574695863746959,12.0,8.0,10.092690894242548,11.57094017094017,10.984848484848484,9.873015873015873,8.961538461538462,11.590298885511652,10.63974132663453,10.169230769230769,11.617056856187292
23,12.0,12.0,11.825581395348838,12.0,11.027736131934034,12.0,12.0,12.0,11.447674418604652,11.821428571428571,11.164884770729389,12.0,7.0,10.846153846153847,12.0,11.875311203319502,11.176388888888889,12.0,11.666666666666666,11.129032258064516,11.405228758169935,11.857142857142858,11.25,11.293290043290042,12.0,8.8,11.196029919447643,11.272727272727272,11.642857142857142,11.428571428571429,11.216257203518351,12.0,11.279675139395525,11.672316384180792,12.0
24,12.0,12.0,12.0,11.916666666666666,12.0,11.949074074074074,11.755555555555555,11.898989898989898,11.487877041306435,11.833333333333332,12.0,11.462628865979381,12.0,12.0,11.75725900116144,12.0,11.712871287128714,12.0,12.0,11.538461538461538,11.869565217391305,11.727272727272727,11.7,10.936170212765958,12.0,8.0,11.875,11.785714285714286,12.0,11.25,11.423076923076923,12.0,11.807692307692307,12.0,11.554310613134144
25,11.727272727272727,12.0,12.0,11.737227038037043,11.428232998885173,11.553089041895204,11.296953046953046,12.0,11.917808219178081,11.862345679012346,11.660978643368523,11.78663967611336,12.0,10.844444444444443,12.0,12.0,11.5,11.685185185185185,12.0,11.438161358710714,12.0,11.899470899470899,12.0,11.96747967479675,12.0,11.76923076923077,12.0,11.783057851239668,11.666666666666666,11.65,12.0,12.0,11.842342342342342,11.925925925925926,11.875
26,11.758064516129032,11.563938618925832,12.0,10.64874654347621,9.984434905406019,11.099512195121951,10.397853019426574,11.517307692307693,11.929245283018869,11.222434713795831,11.528682219921969,11.096639846939647,11.849624060150376,10.576986482030993,11.663299663299663,11.321410190427175,9.880530973451327,11.410714285714286,11.338235294117647,9.795964079992567,10.357954545454547,10.679524696284473,12.0,11.074320895774838,12.0,10.55,9.14853896103896,11.791666666666666,11.605263157894736,11.495798319327731,11.43089430894309,11.959239130434783,10.556063975367772,11.397324821401428,11.753662244333887
27,11.151162790697676,7.0075,7.747066942719116,9.571059431524548,6.5576923076923075,7.634309685016191,7.749320124320124,10.36144578313253,6.187881388253242,6.103883303765031,6.814226159458051,9.053814002089863,4.004464285714286,3.6721311475409837,10.014270152505446,6.867523858089896,4.595652173913043,5.661458333333333,3.3658536585365852,0.9433229813664596,2.5463659147869673,2.6085951426024954,5.792191644562334,4.363908665698947,10.047619047619047,9.256578947368421,9.159090909090908,6.300170068027211,5.93444118605409,5.291450655735509,2.9677419354838706,4.552246164307875,2.6666666666666665,5.6182266009852215,4.781657179000632
28,11.901129943502823,11.64102564102564,6.822979544043258,6.618113779546209,7.239320427999672,3.7083333333333335,10.895608505182178,7.65369807497467,5.027777777777778,5.669754611330698,7.345626072041166,10.448412698412698,10.69047619047619,8.785714285714286,10.5,5.602711323763955,9.861635220125786,8.75,3.3333333333333335,7.050567014931109,7.942028985507246,5.245211814868303,8.89827890556046,9.95642132592682,9.58082171240066,7.569487983281086,9.236785838595793,5.834183673469388,8.601823155800428,8.971846282372598,8.93252427184466,9.641584967320261,9.795166325236561,7.949537037037038,10.444385388480866
29,12.0,4.2384615384615385,7.850919913419913,8.330165537631787,4.97593984962406,5.1845244901848675,7.950228675136117,5.666666666666666,8.707634641941212,7.12987012987013,9.759989116225697,7.484927635136875,10.0,9.773135669362084,9.280241935483872,10.424778761061948,9.503791716557673,6.270654380759019,4.91783078745179,6.270060606060606,2.847604084838963,9.080718836398605,5.1020408163265305,9.273189823874755,8.277235772357724,7.047259929612871,7.85024154589372,10.445804195804197,6.43672537508154,7.652494599863021,7.904761904761905,7.735632183908046,10.490196078431373,4.570958646616541,7.720272108843536
30,8.583333333333332,7.388888888888889,10.428571428571429,7.64207752454319,6.7967032967032965,3.8266424187315295,10.77,3.142857142857143,4.235078828828829,3.125,2.4347826086956523,5.8014891489640705,7.666666666666667,10.230158730158731,6.173076923076923,5.833333333333334,10.200191570881225,6.372881355932203,9.106884057971014,7.217460317460318,6.921052631578948,9.840425531914894,9.14327485380117,8.351764705882353,12.0,6.656904854874398,5.023809523809524,5.202902673051927,7.166030846710733,6.608695652173913,4.501831501831502,2.8088888888888888,8.114454210803094,7.852459016393443,5.717229724393903
31,10.194444444444443,11.060077519379846,9.55648854961832,8.180043530725248,9.416049382716048,8.620731326992047,9.884488448844884,9.738317757009346,6.226508485229416,7.583333333333334,8.898061288305191,6.969051179793952,3.794701986754967,8.667144449753145,7.988505747126437,7.236680327868852,9.823410671725279,11.267605633802816,8.529562982005142,6.823984220907298,9.73125,8.50531914893617,10.543330375628512,6.641904761904762,9.568010420951596,11.787878787878787,6.5,9.875589875589876,4.669738552162979,7.294117647058823,9.010887772194305,8.345679012345679,7.0,5.5785340314136125,7.627207166145372
34,4.322222222222222,4.726984126984127,8.290322580645162,5.273459581684568,5.81696645600389,6.228111814345991,6.4774124115341865,9.951797385620916,4.791368884002199,7.958751393534002,8.630550332086033,5.387627948375612,12.0,9.603174603174603,9.14955622963712,9.372160934458144,7.088235294117648,7.592592592592593,10.25,9.102799255295338,6.084130781499202,7.642045454545455,12.0,7.003385386543282,6.897446911622169,7.046218487394958,8.342305037957212,7.571428571428571,7.089036544850498,4.592374166858193,8.944444444444445,7.771351351351352,5.876168224299065,4.482142857142857,7.068313678128256
35,11.433962264150942,8.744631185807656,10.693333333333333,9.890581365828892,9.21067415730337,9.907283620518916,8.116705698672911,9.473647322680122,10.046694405917707,10.414456391875746,8.99304408976946,11.61111111111111,12.0,12.0,10.458041958041958,10.025806451612903,8.65,11.34375,10.549999999999999,11.25169801462905,10.131578947368421,10.376623376623376,11.0,10.808294930875576,10.793859649122806,11.925742574257425,10.3261835418586,11.83108108108108,9.67360843914326,9.498103968347241,9.333333333333334,11.703125,8.511913626209978,9.8703007518797,10.104295673448059
36,9.696969696969697,11.361882352941176,9.230546137481717,10.80977214674416,10.448031135531135,10.034649122807018,9.270032255326372,10.066525466496763,10.914004914004915,9.56006389611462,9.623747664598493,10.409971797943497,8.50715249662618,10.10404761904762,10.748571428571427,10.337167007770512,8.910398230088497,9.938134515890614,12.0,10.589490341591182,11.503246753246753,9.14528195040534,9.486328377504847,10.272804232804233,11.948453608247425,10.596630642085188,11.821428571428571,8.378591105863833,10.18006800680068,11.73076923076923,9.400961538461537,8.65909090909091,9.780555555555555,9.32010582010582,10.777099520940364
37,10.145454545454545,10.279882352941176,9.52554347826087,8.856633191217792,9.511454392601934,9.504450483091787,9.767829702941455,10.94957166828579,10.34090909090909,10.797780151946819,10.590330387205388,11.285714285714286,11.799498746867167,8.469534050179211,10.017822025565389,11.475806451612904,8.722726130507034,8.929951690821255,11.593908629441625,9.327997512208038,7.446540880503146,7.577680354798999,11.759653270291567,10.343370752427184,12.0,10.76985111662531,10.962414559125085,7.40923076923077,8.788431474726421,6.604575163398692,9.87673747705219,10.002173913043478,7.5693506006006,9.906666666666666,6.457374146218062
38,12.0,11.666666666666666,11.12888888888889,11.044642857142858,11.511938202247192,11.524130190796859,11.557142857142857,12.0,12.0,12.0,11.313953488372093,11.25,12.0,11.801587301587302,11.435465768799101,11.52910052910053,12.0,11.65,11.616666666666667,11.5,7.3259569377990434,9.5625,10.714942528735632,11.492076516744449,10.622448979591837,11.47457627118644,10.90401552470518,10.230769230769232,11.198931623931623,10.352906520031421,8.692307692307693,11.198048780487804,11.823529411764707,12.0,10.342572352216749
39,12.0,11.624015748031496,11.96078431372549,11.156410256410256,12.0,11.19812091503268,12.0,11.368447682655335,9.699596774193548,12.0,10.76993670886076,11.375,12.0,11.107142857142858,11.860606060606061,11.5,9.184126984126983,9.8125,11.483333333333334,11.24009324009324,11.532894736842106,12.0,10.927272727272728,11.67741935483871,11.434795673076923,11.303418803418802,11.657142857142857,11.377297565822156,11.735687022900763,10.917641325536062,11.692307692307693,11.631221719457013,11.875,11.36432644333571,11.321428571428571
40,11.0,9.867269984917044,10.45,9.46315966136454,7.124492345569972,9.376566932673935,9.634805392613103,10.398251748251749,11.8,10.250577857911015,9.911466525680272,11.222244999060456,10.892857142857142,9.733333333333333,10.722222222222221,10.70537828100875,11.315634218289086,11.234741784037558,9.0,9.400529789902636,12.0,10.527272727272727,11.280701754385966,10.173474995420406,12.0,10.973277074542898,11.077568134171907,9.925925925925926,11.666666666666666,11.575974184661868,11.652173913043478,10.840579710144928,11.538461538461538,11.347494553376906,10.144451354339415
41,12.0,7.166666666666667,12.0,9.197021764032074,5.804347826086956,11.816993464052288,10.8,9.051282051282051,7.406518010291595,9.19078947368421,12.0,8.272196796338672,10.192,9.573333333333334,8.774485596707818,9.206959706959708,6.084415584415584,8.767543859649123,9.753919860627178,8.609913793103448,7.285714285714286,6.2717561407089875,7.45,10.682163034705408,9.369220151828847,8.056666666666667,8.53225806451613,8.498076923076923,8.0,8.092352092352092,10.608695652173914,9.375,11.19409282700422,10.18104118104118,9.29706129455835
42,12.0,10.446078431372548,9.84650670430487,9.272300469483568,10.307669789227166,11.818518518518518,8.727272727272727,11.553571428571429,11.666666666666666,11.5,10.92588481933654,10.846450617283951,12.0,11.052631578947368,11.82,10.637254901960786,11.774193548387096,11.72549019607843,11.48936170212766,11.093200663349917,12.0,11.783333333333333,11.403508771929825,11.975,11.206221198156681,10.521220159151193,11.260204081632653,9.952287581699347,11.594209420942093,9.49090909090909,9.829736211031175,11.008223281976033,11.444444444444445,8.87099358974359,11.764550264550264
43,12.0,11.273809523809524,11.147887323943662,10.652777777777779,5.866666666666667,7.673076923076923,9.448717948717949,0.0,6.508960573476703,5.783887468030691,7.33183408295852,9.221405228758169,7.5,9.622222222222222,10.745014245014245,9.850661924520846,10.738268068379872,9.950738916256158,10.61111111111111,3.678427419354839,5.414179104477611,6.934027777777778,9.61969696969697,8.99985294117647,9.666666666666666,5.962091503267974,7.666666666666667,5.286666666666667,4.676245210727969,5.624615384615384,7.715909090909091,7.286838006230529,8.689655172413794,10.159310878823073,9.5132320509679
44,11.387096774193548,10.90188679245283,9.666666666666666,9.239932126696832,7.7707369464639795,9.510543482146048,8.844125289243378,11.35,10.088313365377717,10.200394689424439,9.874260600610155,9.838517245840121,11.203252032520325,9.411764705882353,7.142857142857143,8.645387775426366,11.354838709677418,11.255208333333334,12.0,10.217193977702493,8.252173913043478,8.861194029850745,11.393939393939393,10.538294801869522,10.069948186528498,11.416289592760181,11.257795344751868,10.654218533886583,10.942953020134228,10.895910237054485,12.0,12.0,11.862595419847327,10.87015945330296,11.664580073030777
45,12.0,10.858395989974937,11.993197278911564,9.731760327735559,8.203616376274612,8.816849816849818,10.252240585813038,11.252293577981652,11.177021583827331,10.59650333563377,11.173027989821882,8.301508530380126,12.0,11.478260869565219,12.0,11.057902298850573,12.0,11.64179104477612,11.169398907103826,10.09407432206227,11.333333333333332,6.666666666666667,11.231884057971016,9.375910196568274,10.428001993024415,10.014652014652015,11.213333333333333,9.571535580524344,9.554455445544555,10.397360703812316,11.208333333333334,9.422222222222222,11.348673300165837,12.0,10.690076574107904
47,9.696969696969697,10.862666666666666,10.682367149758454,10.840563611956666,9.032270948158798,9.311582716149609,9.282393486085601,7.734715025906735,10.214193214193214,9.828615926327194,9.61460564751704,11.506349206349206,11.3,11.233333333333334,9.59090909090909,8.811286583598957,11.127215849843587,11.444444444444445,10.03829453067258,9.9424455866489,12.0,9.225232752446885,9.767543859649123,9.863671524477933,9.666666666666666,8.276261373035567,8.211423444976077,7.685714285714286,7.406287997220775,7.002463054187191,11.520000000000001,9.315652173913042,8.862237237237238,9.258167885754093,10.26984126984127
48,11.112903225806452,8.83235294117647,9.26750700280112,5.921111111111111,9.081544033585997,8.76254666208634,6.749474993092014,6.552167277167277,7.036363636363636,7.256575682382135,8.717269444064083,7.468820184790334,8.633333333333333,8.042424242424241,11.601063829787234,9.525714285714287,7.74798245614035,10.77155172413793,10.57688338493292,9.694444444444445,12.0,8.133499271491015,9.82857142857143,8.365110696889232,8.714285714285714,4.628691983122363,8.091020091020091,5.41132075471698,10.333333333333334,4.685615848406546,10.869565217391305,8.231992337164751,11.025641025641026,10.086601941747572,6.993400591091929
49,10.6,8.724315068493151,8.39102564102564,8.7890625,6.011774891774891,9.412130251056425,8.579411764705883,7.153846153846154,3.909090909090909,5.451754385964912,11.590277777777779,9.27016487000634,9.76,7.123529411764706,8.933333333333334,8.958730158730159,5.95945945945946,6.322727272727273,10.166666666666666,8.424457741211668,8.923076923076923,3.6280245576020227,8.333333333333334,6.080365296803653,9.869918699186991,4.897435897435898,10.646540880503144,9.158950617283951,7.291390728476821,5.185119915734889,9.399694889397407,11.666666666666666,7.4070175438596495,8.04631398013751,7.432650795957247
50,12.0,8.69451754385965,9.73493642896628,7.768817204301075,8.654720502996366,11.370872451284036,9.667837223714109,10.995744680851063,9.9125,8.771416083916083,11.290842490842492,10.066078790655062,10.333333333333334,11.111842105263158,11.619289340101522,10.824789915966386,10.475555555555555,11.048245614035087,9.671179883945841,11.632352941176471,10.797619047619047,9.21111111111111,8.530413076940372,11.825396825396824,10.161719811396148,8.142618083670715,11.657142857142857,7.761437908496732,10.49056603773585,9.840501792114695,12.0,8.813660477453581,10.38842268842269,7.506493506493506,10.729127593066213
51,12.0,9.008219178082191,8.788990825688074,8.583333333333334,10.11695171026157,10.97888888888889,11.235294117647058,9.27357142857143,10.0,9.77329192546584,7.59186320754717,11.767489711934155,11.8,12.0,11.0,11.588235294117647,11.79035639412998,11.75,11.25,10.065752508361204,11.56521739130435,12.0,9.602184637068358,10.305228758169934,10.302864440795474,8.63695054945055,9.789435297247797,8.078638434735996,9.53850385038504,9.41367159971811,10.020958270864568,10.0,8.736975986975986,6.4552454018473435,9.934431271829645
52,11.454545454545455,11.53100895522388,11.14945652173913,11.465124816446401,10.90221216691805,11.494716905901116,11.651859712957348,11.810734818918126,11.636363636363637,11.885802469135802,11.776073759642156,11.851350024545901,11.139097744360903,11.687250384024578,9.732415902140673,11.313813909177517,11.673111164261606,11.833333333333332,12.0,11.53060207336523,10.942415325139924,11.17201058201058,11.813845258871437,10.363945578231291,12.0,11.615384615384615,12.0,11.233333333333333,11.75,10.888888888888888,11.75609756097561,11.78840579710145,11.171546546546546,11.851851851851851,12.0
53,10.180339985218033,9.009882352941176,9.620122630992196,8.645180221111616,8.41296153402691,9.744253646580583,7.904481003255337,10.38138799092097,10.083333333333332,9.09520417853751,10.257647247632804,11.358796296296296,9.416327913279133,10.65567037625861,7.138314536340852,7.161013580591621,8.801223241590215,8.604830917874397,11.161458333333332,8.727933317832669,9.21741452991453,7.583596654275093,5.928571428571429,9.075585531745354,12.0,9.47741935483871,10.489191729323307,9.57948717948718,7.40948275862069,7.758636788048553,10.333333333333334,8.336,8.262012012012011,8.909512936675728,10.072150072150073
54,12.0,11.211613745106568,11.4508547008547,10.033924856505502,10.352850334716923,10.696296296296296,11.695043124814116,11.316542288557214,10.917654808959156,11.414705882352942,11.766708385481852,10.908516240095187,11.92,11.942622950819672,11.863636363636363,12.0,11.47979797979798,11.968354430379748,11.804878048780488,10.305555555555555,12.0,9.72647097538502,11.344696969696969,10.391869423867702,11.170731707317074,11.615384615384615,11.868965939720656,9.141093474426807,11.75,11.927685950413224,11.797101449275361,11.697826086956521,11.179775280898875,11.158576051779937,11.594571205276301
55,11.393939393939393,9.011147058823529,10.083333333333334,9.360259575071575,8.408154686843211,9.592113151195308,8.383745683281287,8.322738111486677,10.431818181818182,10.004960317460316,9.371874548345136,11.55952380952381,11.013157894736842,10.64090909090909,9.416347381864624,10.756647795505232,10.416093084234676,10.081096563011457,11.666666666666666,10.242781319808271,8.834975369458128,10.380952380952381,9.379562043795621,9.540428649935887,11.746478873239436,10.250620347394541,11.152201740911417,10.932692307692307,10.540906722251172,10.51720175249587,11.43089430894309,10.0,10.747247247247246,10.551608275445485,11.417365888402474
56,12.0,10.658201058201058,11.232843137254902,10.111175115207374,11.303378864126529,11.360271811673341,10.54770783066462,10.955462462793518,11.666666666666666,11.923076923076925,11.875824175824176,9.885185185185184,10.723076923076922,11.75,12.0,11.366206896551725,11.24074074074074,11.701689109378691,10.744680851063828,10.771397987126141,11.486772486772487,12.0,10.67609489051095,11.175166761959217,11.58651399491094,12.0,11.598214285714286,11.169683257918553,11.30940594059406,10.26330532212885,11.573170731707318,10.617543859649123,11.050550550550549,11.372656800563778,12.0
57,12.0,9.905392156862746,10.448979591836736,6.364516129032258,8.872836976320583,10.329411764705883,7.366764132553606,7.004545454545455,10.65,5.7978896103896105,9.935483870967742,8.124576659038903,10.916666666666666,8.086235233692861,10.46436170212766,10.966666666666667,11.286666666666667,9.530303030303031,8.829477830860784,6.871172516803584,8.257668711656441,7.574013922081761,7.857142857142857,6.033369891948981,10.13047138047138,6.442784488239034,10.876923076923077,8.186666666666667,9.574357435743574,9.973563218390805,9.105363984674328,10.293103448275861,8.4204,8.150093370681605,9.664388890768242
58,12.0,8.690566037735849,5.716981132075472,8.014637963281041,3.3855820105820102,10.36084656084656,6.5,12.0,8.871046228710462,7.016064257028113,6.185378440366973,9.66431215239424,12.0,10.475840336134453,3.6,8.870588235294118,8.977691637088238,9.781786941580757,9.95981632186162,8.308941176470588,6.993616287094548,9.349416342412452,4.514728682170542,10.743996979147624,8.162154150197628,6.3175422138836765,9.320271833429729,7.392960812772134,10.89108910891089,6.253100775193799,10.25,6.263670411985018,7.996464646464647,5.9999804999804995,9.13840546045212
